RegionName	City	State	CountyName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
7677	Woodcliff Lake	NJ	Bergen	743600	738400	734300	730900	727800	723100	715700	706800	699400	693100	686400	678800	672200	671500	674200	674600	674400	676800	679700	682400	685200	685800	684700	685000	686200	686400	685700	685900	685800	685400	684100	681700	679000	675600	669100	663200	660900	659800	658700	656600	652800	648900	645800	643200	640000	636800	635700	636400	636000	635300	633800	632000	630700	630300	631100	632000	632400	633200	634300	636600	642100	649700	657100	663400	669800	675200	679300	683800	688400	692500	698500	704200	706200	702500	696800	693500	692600	689400	686900	687100	690200	694500	697700	695700	693000	692400
7701	Red Bank	NJ	Monmouth	384300	381700	378400	374300	370900	368400	367600	367000	365500	363200	361900	360600	359400	358500	358500	358700	358700	358500	359000	359900	361000	360600	358700	357600	358200	359100	359500	359500	359500	359800	359900	359700	358700	357100	354900	351800	347800	344800	343300	342300	341500	341100	339900	339200	339200	339400	339300	339900	340400	339700	338300	337700	337100	336300	335800	335500	336100	337300	338200	339100	340100	342300	345300	348000	350900	355100	359000	360400	360100	362200	366600	370700	374200	375700	373800	371400	369600	367000	364000	362400	362200	362500	362200	360900	359200	358000
7702	Shrewsbury	NJ	Monmouth	508700	503800	498700	492400	486600	481600	478900	479400	478300	474500	472300	470700	466500	461100	458600	458300	456800	453300	451000	450100	450200	450300	448300	443800	443100	447000	451400	452900	453200	452600	451600	449600	448500	445900	441300	437200	434800	432600	430700	428600	426100	425600	427100	428600	428700	427900	427700	427400	427700	429700	433400	435600	435300	435200	435600	435600	434700	435600	438900	445100	449800	449500	446400	447700	452400	458400	464800	471500	476500	480900	486800	493800	500100	504800	507800	509100	510600	511500	508500	505000	505800	509500	510400	509600	509900	511000
7704	Fair Haven	NJ	Monmouth	618100	613700	606200	600000	598800	597700	596900	599100	600700	596900	592100	588100	585300	585000	587000	588600	588100	587400	587200	588400	591300	593200	591000	588000	584000	579700	578200	580000	579600	578700	578600	578100	576800	576000	576100	576500	575900	574200	572500	570300	566500	562900	561200	561500	562000	562300	563000	565600	571000	576300	580700	584500	587100	589300	592100	592300	589100	587700	586900	585700	587100	590400	590600	591300	595500	599700	602100	603400	605300	609400	614800	619100	623700	629000	632100	632300	633300	635900	635600	635700	640600	647700	653100	656000	656500	656700
7711	Ocean Township	NJ	Monmouth	924300	915600	911700	915800	920100	922100	924100	924900	922000	912800	902300	889800	877200	870400	868400	863300	850500	838100	830500	825300	820900	816000	811100	809000	809000	805200	796600	789300	785500	785200	787200	790800	799400	811500	812500	806300	803300	799600	791200	786000	783000	777100	769800	765000	764000	767300	778400	785400	785300	779800	776000	772200	773900	779200	781800	778300	775500	773700	773200	772500	772400	780300	794000	802300	806500	814300	826300	841900	854400	855500	850300	850300	853200	855000	854500	852600	848300	838200	824200	814700	805700	796200	787400	778400	772200	770500
7712	Asbury Park	NJ	Monmouth	353500	350700	348800	347100	343700	339500	338400	339900	339800	337700	335700	334000	332200	330900	329900	329300	328600	328000	327100	326300	325700	324300	322700	321900	321200	320000	318900	317800	316400	314900	313300	311700	309900	308400	307200	305400	303200	301300	299900	298600	297700	297200	296300	294700	293200	291800	290000	288600	288000	287000	286100	286000	287300	288200	289100	290200	290900	290800	290700	291100	292300	294500	297100	300100	302900	305000	305200	304900	305300	309400	317800	327200	333800	337000	337200	336200	335600	337400	339900	341100	341800	342700	342100	340700	340000	340000
7716	Atlantic Highlands	NJ	Monmouth	416000	412900	408700	404500	400300	395700	393500	393700	393600	391000	388700	386500	383900	381500	379600	378700	379500	380300	379800	378900	378000	377100	376100	374200	371600	370800	371800	372800	372700	371800	370700	369200	368700	368500	367500	366300	365900	365300	364500	363400	361700	360000	358900	359100	358700	358200	358500	359000	359200	359800	360500	360700	360600	360800	360200	358200	356700	357000	358600	361900	365600	368100	370300	372700	375200	378200	382100	384800	386400	388300	388600	387100	385300	383900	383100	383400	383800	384000	383500	382600	382300	382200	382000	381500	381100	381000
7717	Avon by the Sea	NJ	Monmouth	838100	834600	833800	837500	843000	845500	847200	852900	855100	853600	854800	851400	842500	832600	821000	807300	796100	789100	785100	781300	779400	775800	771300	770900	775200	777600	782300	788100	794900	800900	801100	801700	807100	811100	807000	804300	802700	800400	797100	797000	795600	791000	787300	784900	783700	785000	790900	795000	794800	791100	791300	791400	788600	785800	782200	777900	777000	782400	786300	788100	787400	789600	790300	792000	795800	805600	817700	830900	836400	836000	834100	836100	839900	842800	841600	838500	837000	835000	833700	830700	826600	821500	815700	807500	799900	793700
7718	Belford	NJ	Monmouth	341300	337600	335100	333900	331700	327900	327300	329100	329200	327200	326400	326100	325400	324300	323000	323000	323800	323300	320900	318400	316800	316100	315100	313700	312100	310400	308700	307000	305500	305100	305400	304900	302800	299500	295900	293200	291600	290700	290100	289100	287600	286700	285500	283400	281600	281200	281600	282700	283400	282900	280800	278800	278700	280200	282100	283600	284700	284900	285000	285500	286600	288800	291700	294100	295900	297000	296500	295200	294300	294600	295600	297600	300600	302000	300900	299400	299400	300000	300000	299600	300900	303100	304100	303300	301500	299900
7719	Wall Township	NJ	Monmouth	398900	396700	392100	387700	384000	380100	382900	392600	400000	400900	400600	399600	397800	396300	395200	394100	394100	394900	393700	390700	388100	387900	388400	386100	382400	380900	380900	380400	379900	380200	380200	380100	380100	379500	377400	375100	373400	371700	369800	368100	366500	364800	363200	361900	360300	358400	357500	357100	356300	355000	354600	354000	353800	354600	354900	353200	351500	350500	349600	349400	349900	351000	353300	356900	361700	366900	369800	370400	371400	376000	383800	392200	398200	400900	401700	401700	400200	397600	394700	392600	392300	392700	392800	392900	393600	394500
7720	Bradley Beach	NJ	Monmouth	514300	514000	509600	504500	502700	503100	499400	494100	491300	491800	492400	492100	490000	490400	493200	494800	492700	489300	485500	483900	486800	489100	486300	481100	478300	475400	473500	472800	472800	471900	473500	476700	476100	470200	463700	458900	456100	456600	457300	457400	458600	460500	462400	464400	466300	466200	462000	456100	454200	453200	451600	450200	449600	449100	448900	448100	450300	454000	457000	459700	460600	458900	457000	457400	458600	459600	462300	466900	469000	472900	480100	486500	491000	493800	494100	494100	494800	497000	499800	500600	500400	500900	501600	502200	502300	502400
7721	Cliffwood	NJ	Monmouth	298800	297100	296200	295800	293100	289400	287200	286400	284700	282900	281600	280200	278700	277800	277100	276300	275300	275300	276300	276700	276300	276000	275600	275000	274900	274500	273700	271700	269200	267000	265100	263100	261400	259200	256000	252900	251600	251100	251500	253400	255200	254900	254000	253400	253200	253300	254000	254200	253900	253200	251200	247400	244700	243800	244100	244600	245900	247400	249000	250300	252000	253800	255100	256300	258800	261700	263300	263900	264300	266200	269300	272700	273700	273200	272100	272300	273400	275500	276900	277800	278900	279600	278900	277500	276800	276800
7722	Colts Neck	NJ	Monmouth	750400	745000	739100	735200	731800	725400	721500	723700	726200	723000	718300	712600	706600	703700	703300	702700	702300	701300	701100	702900	705200	706100	706200	704900	702700	701300	701700	704500	707400	707100	705400	703000	698200	692000	685200	679200	673900	668100	662400	658900	656400	654800	653100	650700	649100	648300	646400	644100	642700	641800	641200	639000	636400	636000	635600	633000	629600	628200	632300	640500	648500	654500	661300	668300	673400	677400	681500	685100	688700	693800	698000	701800	703800	704000	701600	699300	697500	696000	692900	690900	691900	694700	694500	690600	686600	684800
7723	Deal	NJ	Monmouth	1608400	1593000	1578200	1564200	1553600	1540900	1542000	1561400	1576400	1564800	1557200	1560800	1557100	1540700	1523000	1520700	1525400	1524400	1518200	1520300	1516600	1505700	1496800	1494000	1496000	1506000	1520000	1521700	1515600	1510000	1505000	1487300	1473500	1470300	1462900	1448800	1439900	1425100	1404300	1394800	1399900	1403600	1395700	1387400	1387100	1387900	1391400	1397700	1400100	1399600	1407500	1422300	1433500	1438200	1439100	1440100	1446000	1455000	1453100	1447200	1447700	1450300	1459300	1461600	1455100	1455100	1472700	1473600	1463000	1468400	1497200	1518900	1523100	1522100	1517700	1512700	1501400	1480500	1445300	1413700	1391800	1372500	1349300	1329700	1313100	1298600
7724	Tinton Falls	NJ	Monmouth	358300	355800	353200	349300	346100	342200	340800	342300	343900	343100	342700	342100	339500	336900	336700	337100	335500	333700	333000	332900	332200	330800	328800	326600	325300	324800	323800	322200	320700	319300	317600	315600	312600	309100	306000	303700	301700	300100	298500	297100	296200	296000	294900	292600	290500	289800	289800	290500	291400	291800	292100	292800	293000	293700	295000	296100	297000	298400	298800	299900	302000	304300	306800	310800	315600	319800	322700	324800	326200	327700	331900	337300	340600	341100	340600	339200	337100	335500	334100	332800	333100	334600	335500	335700	336100	336800
7726	Manalapan	NJ	Monmouth	423000	418800	414800	412100	409900	407800	407300	407200	406300	404500	402700	401200	399600	397600	396600	396400	395700	395000	394800	395300	396600	397400	396100	393400	391400	391200	390700	390000	389500	388500	386800	385500	383000	379800	377700	376200	374200	371900	369400	367200	365700	364300	363600	363900	364000	363500	362700	361700	361300	361700	362100	361800	362000	363200	363700	363100	363400	364700	366900	370700	374900	378800	382800	386200	389000	392400	395900	397900	399400	401700	403900	406100	408200	408200	407300	407400	407700	407100	406400	405900	405900	406400	406200	405100	404100	403500
7727	Farmingdale	NJ	Monmouth	432800	424900	419600	415600	414800	415100	415300	416200	418700	419500	419500	418700	415600	413600	413700	413400	409500	405700	403900	403700	403100	401200	397800	395300	395000	396000	396600	396500	396500	396300	395900	395600	394000	390400	386200	383100	381500	380300	379000	378200	377700	377800	378000	377600	376300	375400	375600	377500	380600	381800	380600	378800	377900	377900	377900	377200	376400	376500	376600	377300	378800	381300	383000	384200	386700	390800	393700	395100	396200	400700	407900	414300	418300	419800	420000	420900	420500	418500	416700	415000	414700	415400	414400	412200	410800	410300
7728	Freehold Township	NJ	Monmouth	367300	364000	361200	358000	355300	353400	352200	352100	351100	348300	346200	345100	343700	341700	339900	337800	335800	334500	334400	334400	335100	336100	335800	333900	332400	331700	331900	332400	332900	332600	332000	331600	330900	329100	326300	323600	321400	319500	317000	314500	312300	310700	308900	307100	305700	305300	305700	306700	307700	308200	308500	309200	309900	310200	310400	310600	310800	310300	309300	309100	309900	311100	313100	315200	316400	317300	319200	321000	321800	323600	326800	330100	332600	333600	333000	332200	331800	331300	330100	329200	329200	329900	330500	330300	329700	329400
7730	Hazlet Township	NJ	Monmouth	332900	331000	330400	329600	327200	323700	321500	320500	319200	317400	315600	314000	311900	309800	308200	308100	309300	311100	312400	313400	314300	315100	315400	315600	316000	316700	316800	316000	315000	314300	313500	312200	309500	306200	302900	300200	296800	293000	289200	286200	284200	282700	281400	280700	280300	279600	279400	279400	279500	279400	279300	279000	278500	278000	278300	279100	280200	281600	283300	285600	288300	291400	294900	298200	301100	303800	305000	304500	304300	305000	305700	306400	307100	307300	307000	306500	305800	305200	304300	303700	304100	304500	304500	304100	303600	303000
7731	Howell	NJ	Monmouth	328600	325400	323300	321900	320100	317800	316500	316800	316900	316400	315900	315100	313900	312500	311600	311300	311100	310900	310800	309700	307900	306200	305000	304600	304500	303900	302500	300900	299500	298700	298600	298400	296800	294400	292400	290900	289500	288300	287200	285600	284000	282800	281800	280200	278700	277400	276600	276000	275700	274700	273800	273700	274200	274600	275100	276100	277800	278800	279500	281100	283500	286600	290700	294300	296900	298500	298900	298500	298800	300500	303000	305300	306300	306300	305400	304300	303400	302800	301600	300500	300800	302500	303800	304400	304700	305200
7732	Highlands	NJ	Monmouth	280400	279000	277800	277400	276300	273200	271900	274300	276000	274800	272500	270100	267600	265800	264400	263100	261800	261400	260500	259100	257700	257900	258500	259000	259100	258600	257200	255500	254100	253000	251800	249900	247500	244500	241400	238700	236900	235400	233300	230800	228700	228100	227600	225800	224400	224400	224500	224600	224400	223100	222100	222000	222200	221300	220500	220900	221500	221300	220400	220700	222100	224700	227600	230200	232200	234300	235600	236000	236200	236900	238300	239100	239100	237900	237400	237600	238100	239500	241700	243400	244800	246200	248300	250800	251600	251300
7733	Holmdel	NJ	Monmouth	697600	693200	689300	684600	680400	678300	678700	678800	677600	675600	673700	670800	666700	661500	657800	655400	653400	650900	649300	649300	652400	655100	654800	652300	651100	650700	649400	648800	649100	647400	644600	642800	638400	632700	628500	626800	625300	624700	622800	619300	613700	609000	604300	601500	601900	601700	596500	590800	589200	590300	594200	599300	604600	609400	612700	613000	611600	610800	611200	612900	616300	620800	623600	625200	626300	628700	632100	634700	636200	640200	646600	651600	651500	649100	646800	644400	642200	641000	638500	634800	633000	632400	631100	629400	628900	628900
7734	Keansburg	NJ	Monmouth	230200	228700	227500	226000	224200	222100	221300	221700	221200	219700	218600	217300	215900	214800	213700	212500	211200	210000	208400	206900	205600	204200	202500	201600	201000	200300	199100	197500	195300	192700	190400	188700	186900	184800	182500	180100	178200	176800	176200	175800	175100	174300	173400	172300	171500	171000	169800	168400	167100	165900	164800	163900	163400	163800	164600	164200	163500	163200	163900	164800	165600	166100	167200	169300	171300	172900	174000	175400	176200	177100	179500	183200	185900	186400	185400	184300	184100	184500	184800	185000	185700	187200	188400	188100	186900	186300
7735	Union Beach	NJ	Monmouth	263000	260700	258800	256500	253300	249800	249000	250700	252400	252300	251500	250400	248700	246900	245500	244700	244100	243900	244000	243700	242500	241100	240100	240200	240500	240600	240100	239600	239000	238400	237800	236800	234700	231700	228600	225600	223100	220600	218200	216000	214100	212300	210500	208600	207600	207900	207600	206500	206000	205700	205200	204900	205300	205900	206100	206500	207300	207800	207800	207900	208400	210100	212400	214800	217200	219600	220900	220900	220900	222500	225700	229000	231600	233000	233300	233500	233300	232100	230400	228800	227700	227200	227000	227000	226300	225400
7737	Leonardo	NJ	Monmouth	350300	345200	340400	336600	332600	328000	326500	328000	328200	327300	328100	327800	325600	323400	322100	321800	322000	321800	320300	317900	316300	316000	315000	313100	310600	308200	306100	305000	304100	303800	303100	301600	299200	296400	293800	293000	292900	292300	291600	290700	289800	288700	286700	284400	282600	281500	281400	282000	284000	285600	286000	285900	286200	286200	287000	288800	290300	290200	288900	288500	289500	291400	294900	297800	299900	301200	301100	299700	298500	298300	298800	299500	299700	299600	298500	296700	295500	295900	296700	297200	298200	300200	302000	302700	302100	301200
7738	Lincroft	NJ	Monmouth	541400	535000	528100	522700	521100	521300	520600	517400	513600	511200	510800	511300	511500	510000	508200	507200	505900	504300	503800	504500	505100	505100	502200	497000	493000	493100	494800	496000	496400	496000	494100	492300	490200	488600	488300	488600	486600	483100	479600	476700	474600	473600	473000	473000	473100	472100	471100	471300	471900	471700	471200	470800	471400	473000	473100	471800	471500	472300	473000	474400	477200	481700	487000	492000	495200	498400	503400	508300	511100	512900	514000	515600	517000	516300	514300	513200	511600	508600	504600	501800	500800	500800	500900	499900	498200	496600
7739	Little Silver	NJ	Monmouth	576000	570100	564700	560300	557700	556100	555200	555800	555900	552900	548400	544300	539800	535400	533100	531300	528100	524600	522300	520800	520600	521200	519300	515600	514100	515900	518700	521000	521400	520600	521000	522300	522000	518900	515600	512200	507500	503100	501100	502600	505200	506300	505500	505100	506600	509100	511400	515000	518400	519100	518700	517900	516300	515100	514000	511400	507600	504700	502900	503800	507000	510400	511800	513400	516300	521000	526300	530900	533600	538700	546400	554700	561800	567500	571200	571600	571500	578300	587000	591300	595400	601400	605500	608400	610800	613100
7740	Long Branch	NJ	Monmouth	378700	374200	370300	367100	363500	360400	359100	358900	356800	353400	350800	349200	346500	343500	341600	341000	340500	340000	340000	339500	338400	337000	334700	331600	328900	327300	325400	322800	320600	319000	317700	316200	315000	313500	311600	310000	309300	308100	306600	304800	302900	301300	299800	297500	295000	293200	292300	292400	293100	293300	293200	293600	294900	295800	295800	296400	297200	296200	294000	293100	293700	295200	297000	298700	300500	302100	303200	303500	303800	308300	316800	323900	326300	327000	327700	328900	329300	327800	325200	323800	324900	326300	326000	324900	324900	325400
7746	Marlboro	NJ	Monmouth	498100	494000	490400	487300	484800	484000	484600	484200	481100	476500	472500	470400	468600	465500	462400	460800	459500	457700	456700	457200	458400	459100	459200	459200	459800	460700	460800	461000	461000	459800	457800	455700	454000	452000	449000	444100	438700	434200	431400	429100	427000	425200	424500	425000	426100	426900	427800	428000	428200	428600	429000	428800	428900	429200	429400	429700	429200	428600	429500	432900	437000	441700	447300	452700	456700	460700	464300	466500	469100	472600	474700	476000	477700	478000	476600	475900	476400	477400	476700	476500	478600	482100	484400	484800	484700	485000
7747	Old Bridge Township	NJ	Middlesex	362100	358400	355400	353300	351000	348800	346800	344600	342300	339700	336900	334500	332600	330500	328400	326700	326300	326600	327300	328300	329900	331500	331600	330500	329800	329800	329100	328100	327600	327000	325800	324800	323100	320600	318100	315800	313900	312600	311800	310300	307800	305100	302900	300800	299100	298400	298500	298100	297500	297500	298000	298300	298700	299600	300300	300400	300400	300100	299800	300800	302400	304100	306200	308500	310300	313200	317300	320700	322200	324100	327900	332300	334500	334500	333400	332800	332100	330400	328100	327400	328900	331600	333800	334700	335700	336800
7748	Middletown	NJ	Monmouth	429600	427200	423500	419600	416300	413400	411600	409600	406600	402500	398600	394600	389800	385900	384000	382800	380800	378700	377100	377000	378300	379900	380500	380300	380200	380300	380000	379900	380700	381500	381500	381300	380200	377600	374300	371200	368400	366200	364500	362900	361600	360800	359900	358300	357000	356800	356300	355400	354700	353500	351400	349400	348200	347500	347100	346700	346700	347300	348400	350200	352700	355400	358500	361500	364000	366700	369300	371300	373200	375600	378100	380700	382500	382600	381500	380600	380100	380100	380000	380200	381300	382500	383200	383100	382600	382200
7750	Monmouth Beach	NJ	Monmouth	567700	562700	558000	555500	555100	552300	547100	542900	541000	538900	538400	538400	535900	531000	529900	533500	535600	533300	529400	527000	528400	533200	532900	530600	529100	525100	517900	514200	514900	517600	520500	522700	525100	523900	519500	513900	511800	512500	512600	511800	513200	515700	519200	524000	527300	525000	520100	517300	517300	515700	512400	508200	501800	497200	495900	494700	492600	492400	493700	497000	502900	509200	515500	518600	519800	522400	530200	537200	540800	542700	547200	550900	549600	549000	553900	558000	558300	558400	555200	550500	546700	544800	545300	546200	546000	547000
7751	Morganville	NJ	Monmouth	525100	520600	515500	511400	508400	505700	504400	504200	503100	501000	499900	498300	495100	492300	491100	492000	493800	494700	495000	496400	498300	499700	498700	495600	493100	493300	494200	493700	492000	490000	488400	486400	483400	479600	475500	471500	467900	465000	463600	462800	461400	459800	458600	458300	458300	457900	458100	458100	457800	457800	457400	456700	457500	459200	460000	460600	462800	465900	468500	470200	472800	477000	481800	485000	486700	489100	492700	495500	497800	500700	503800	508300	512800	513300	511500	511200	512600	514100	514200	513700	515000	517700	519900	520700	520700	520500
7753	Neptune	NJ	Monmouth	289800	287400	285800	283900	280900	277200	276000	277600	278500	277300	276300	275400	274100	272400	270900	269800	269000	268800	269000	268400	267100	266200	265500	264200	262200	260200	258500	257000	255400	254200	253400	252200	250100	247700	244800	242100	240300	239300	238100	236900	236500	236600	235800	233800	232000	230200	228500	227800	228100	227700	227400	227300	227000	226600	226500	226700	227200	227400	226900	226300	226800	228000	228700	229500	231300	233100	234200	235200	236100	239200	245400	252300	257000	259900	261500	263000	264000	263700	262400	261300	261500	262200	262600	262900	263000	263000
7755	Oakhurst	NJ	Monmouth	404800	400300	396700	394300	390900	386700	384500	384300	382400	379200	376900	374500	370900	367800	365900	365000	364900	365200	365000	364400	364000	363400	362700	362500	362400	361200	359100	357800	356600	354900	354100	354700	354700	353100	349400	344800	341400	340000	338600	336900	336500	337500	337300	335300	332700	330900	329800	329300	329100	329000	329400	330000	329300	328100	327700	327600	327500	326800	325800	325600	327000	329200	331500	333300	336200	339400	340400	339200	338900	341800	347500	352800	355200	356000	357000	356800	355300	354500	353900	353000	353400	353700	353500	353400	353500	353600
